2025-11-26 11:06:43,890 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,016 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,017 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,018 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,019 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,020 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,021 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,022 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,023 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,024 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,025 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,026 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,027 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,028 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,029 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,030 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,031 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,032 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,033 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,034 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,035 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,036 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,037 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,038 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,039 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,040 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,042 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,043 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,044 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,045 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,046 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,047 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,048 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,049 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,050 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,051 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,052 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,053 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,054 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,055 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,056 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,057 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,058 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,059 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,060 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,061 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,062 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,063 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,065 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,066 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,067 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,068 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,069 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,070 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,071 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,072 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,073 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,074 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,075 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,076 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,077 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,078 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,079 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,080 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,081 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,082 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,083 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,084 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,085 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,087 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,088 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,089 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,090 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,091 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,092 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,093 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,094 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,095 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,096 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,097 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,098 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,099 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,100 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,101 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,102 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,103 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,104 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,106 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,107 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,108 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,109 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,110 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,111 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,112 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,113 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,114 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,115 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,116 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,117 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,118 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,119 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,120 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,121 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,122 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,123 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,124 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,125 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,126 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,127 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,128 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,129 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,130 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,131 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,133 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,134 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,135 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,136 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,137 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,138 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,139 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,140 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,141 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,142 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,143 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,144 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,145 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,146 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,147 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,148 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,149 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,150 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,151 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,152 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,153 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,154 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,155 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,156 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,158 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,159 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,160 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,161 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,162 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,163 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,164 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,165 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,166 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,167 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,168 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,169 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,170 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,171 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,172 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,173 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,174 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,175 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,176 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,177 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,178 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,179 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,180 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,181 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,183 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,184 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,185 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,186 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,187 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,188 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,189 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,190 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,191 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,192 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,193 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,194 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,195 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,196 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,197 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,198 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,199 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,200 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,201 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,202 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,203 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,204 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,205 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,206 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,207 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,208 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,209 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,211 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,212 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,213 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,214 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,215 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,216 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,217 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,218 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,219 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,220 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,221 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,222 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,223 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,224 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,225 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,226 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,227 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,228 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,229 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,230 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,231 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,232 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,234 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,235 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,236 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,237 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,238 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,239 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,240 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,241 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,242 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,243 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,244 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,245 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,246 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,247 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,248 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,249 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,250 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,251 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
2025-11-26 11:06:46,253 - linien_server.acquisition - DEBUG - Data requested: no_data_available=True, data_not_changed=False, pause_event=False
